Объект;Название ОИ;ДЦ источник;№ОИ;UID;ДЦ получатель;№ОИ;UID;Комментарии;передача в ИА
ГЭС Саратовская ГЭС;СарГЭС 6Г резерв загрузка;Саратовское РДУ;23625;e11ddc5b-8e54-49eb-9501-6b80fce28bde;ОДУ Средней Волги;14946;e11ddc5b-8e54-49eb-9501-6b80fce28bde;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 6Г резерв разгрузка;Саратовское РДУ;23601;437593ee-1740-4e65-a492-c35729143cfd;ОДУ Средней Волги;14945;437593ee-1740-4e65-a492-c35729143cfd;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 7Г резерв загрузка;Саратовское РДУ;23626;b05505aa-6841-4658-82ee-71d765f20f91;ОДУ Средней Волги;14950;b05505aa-6841-4658-82ee-71d765f20f91;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 7Г резерв разгрузка;Саратовское РДУ;23602;6a4a0b95-9f44-469e-a0f0-3c8b25867d7d;ОДУ Средней Волги;14949;6a4a0b95-9f44-469e-a0f0-3c8b25867d7d;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 8Г резерв загрузка;Саратовское РДУ;23627;a447d154-7ab4-48ca-ba4e-93990d532c35;ОДУ Средней Волги;14954;a447d154-7ab4-48ca-ba4e-93990d532c35;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 8Г резерв разгрузка;Саратовское РДУ;23603;cc1c5bf6-4dbd-46c2-b3f8-e387b4154c01;ОДУ Средней Волги;14953;cc1c5bf6-4dbd-46c2-b3f8-e387b4154c01;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 9Г резерв загрузка;Саратовское РДУ;23628;0b6ce3e7-2f08-44d5-8a64-a86b882e62d8;ОДУ Средней Волги;14958;0b6ce3e7-2f08-44d5-8a64-a86b882e62d8;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 9Г резерв разгрузка;Саратовское РДУ;23604;7e247201-454b-424f-b2c7-6902352b7f57;ОДУ Средней Волги;14957;7e247201-454b-424f-b2c7-6902352b7f57;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 10Г резерв загрузка;Саратовское РДУ;23629;ff954579-41bc-47fa-9ef6-711e21b4ede4;ОДУ Средней Волги;14962;ff954579-41bc-47fa-9ef6-711e21b4ede4;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 10Г резерв разгрузка;Саратовское РДУ;23605;e08604b9-29af-43c7-8bd5-78f9a9d95c09;ОДУ Средней Волги;14961;e08604b9-29af-43c7-8bd5-78f9a9d95c09;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 11Г резерв загрузка;Саратовское РДУ;23630;e7979c87-6dd2-4f7e-9bc2-2acedca59b92;ОДУ Средней Волги;14966;e7979c87-6dd2-4f7e-9bc2-2acedca59b92;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 11Г резерв разгрузка;Саратовское РДУ;23606;3982847e-51af-4f9e-a8e4-43aeba7a5348;ОДУ Средней Волги;14965;3982847e-51af-4f9e-a8e4-43aeba7a5348;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 13Г резерв загрузка;Саратовское РДУ;23632;4fa3b52f-f85b-4a91-9f00-69449e90d170;ОДУ Средней Волги;14974;4fa3b52f-f85b-4a91-9f00-69449e90d170;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 13Г резерв разгрузка;Саратовское РДУ;23608;aab8b9ab-bde6-4c56-9248-1f8f5edff7a6;ОДУ Средней Волги;14973;aab8b9ab-bde6-4c56-9248-1f8f5edff7a6;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 14Г резерв загрузка;Саратовское РДУ;23633;057e898a-d14c-49ad-ab19-90aa14dabc8d;ОДУ Средней Волги;14978;057e898a-d14c-49ad-ab19-90aa14dabc8d;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 14Г резерв разгрузка;Саратовское РДУ;23609;f3a02b4a-574b-4f93-aee4-03f465f7ff47;ОДУ Средней Волги;14977;f3a02b4a-574b-4f93-aee4-03f465f7ff47;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 15Г резерв загрузка;Саратовское РДУ;23634;2f780ecd-2add-4cf0-9d19-6c6de3b3cf7c;ОДУ Средней Волги;14982;2f780ecd-2add-4cf0-9d19-6c6de3b3cf7c;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 16Г резерв загрузка;Саратовское РДУ;23635;a0145c09-bc70-4ed0-8252-bb4f2b02d8b6;ОДУ Средней Волги;14986;a0145c09-bc70-4ed0-8252-bb4f2b02d8b6;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 16Г резерв разгрузка;Саратовское РДУ;23611;f68d9ada-b65c-4679-9fcb-1a534dc4a31e;ОДУ Средней Волги;14985;f68d9ada-b65c-4679-9fcb-1a534dc4a31e;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 17Г резерв загрузка;Саратовское РДУ;23636;2a33b8f2-2df7-44af-8cbd-9c3aeb98c7e8;ОДУ Средней Волги;14990;2a33b8f2-2df7-44af-8cbd-9c3aeb98c7e8;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 17Г резерв разгрузка;Саратовское РДУ;23612;bf5054cc-68ac-4a10-85ff-755ac2365878;ОДУ Средней Волги;14989;bf5054cc-68ac-4a10-85ff-755ac2365878;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 18Г резерв загрузка;Саратовское РДУ;23637;a4f112e9-6375-4587-a37f-cf739c95c349;ОДУ Средней Волги;14994;a4f112e9-6375-4587-a37f-cf739c95c349;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 18Г резерв разгрузка;Саратовское РДУ;23613;96429623-1826-4570-9160-1d58ffade76e;ОДУ Средней Волги;14993;96429623-1826-4570-9160-1d58ffade76e;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 19Г резерв загрузка;Саратовское РДУ;23638;5960ab2b-c389-4884-90f6-82afe5709973;ОДУ Средней Волги;14998;5960ab2b-c389-4884-90f6-82afe5709973;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 19Г резерв разгрузка;Саратовское РДУ;23614;03153fc5-8ee5-4013-bf3c-b914946f0fa2;ОДУ Средней Волги;14997;03153fc5-8ee5-4013-bf3c-b914946f0fa2;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ГЭС Саратовская ГЭС;СарГЭС 20Г резерв загрузка;Саратовское РДУ;23639;717ce7a0-2db5-433b-b1fd-de26b9047f8b;ОДУ Средней Волги;15002;717ce7a0-2db5-433b-b1fd-de26b9047f8b;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
