Объект;ДЦ источник;Название ОИ;Категория;№ОИ;UID OI;UID PO;ДЦ получатель;Название ОИ;Категория;№ОИ;UID OI;UID PO;Комментарии;передача в ИА
ГЭС Чебоксарская ГЭС;Нижегородское РДУ;H2846;ПВ;2846;ac9c5859-32ca-4292-aaa7-19d5cc2f34a3;5c40b511-1307-462e-b7fe-6b0b0cb0496d;ОДУ Средней Волги;ЧеГЭС В.Б.;ПВ;240;bfd64031-9fae-447d-9ced-d5e6b4e1017d;5c40b511-1307-462e-b7fe-6b0b0cb0496d;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
РДУ Нижегородское;Нижегородское РДУ;H979;ПВ;979;d78a88b1-3673-41cb-99b3-b96a16a67c19;a1d9007a-8a03-46e5-9c41-db8aa90f5ab1;ОДУ Средней Волги;НиГЭС Н.Б;ПВ;2586;de3568e0-0253-4062-a9e6-c3996a5835bd;a1d9007a-8a03-46e5-9c41-db8aa90f5ab1;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
ГЭС Чебоксарская ГЭС;Нижегородское РДУ;H2845;ПВ;2845;361cf5de-1029-4a45-a13b-40115cef2b44;9f409d90-4b0f-4c0f-b02e-264a3d102ee8;ОДУ Средней Волги;ЧеГЭС Н.Б.;ПВ;241;0418b3ec-155b-412f-9e62-39016212a82c;9f409d90-4b0f-4c0f-b02e-264a3d102ee8;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
ГЭС Нижнекамская ГЭС;РДУ Татарстана;H5285;ПВ;5285;af555dd2-2759-4c81-9325-cf017db2b339;e46a190f-2094-4b8a-9633-2dfae59f499e;ОДУ Средней Волги;Нагр. ГЭС ЭС Респ. Татарстан;ПВ;73;961eb6d1-f4a1-4bd3-86e6-a9d7de0b8cc1;12840a88-eb7e-428d-9d29-4407ca84729b;Несоответсвие привязки в ИМ;False
ЭС Республики Марий Эл.;Нижегородское РДУ;H2693;ПВ;2693;8c2e2554-1674-49dc-9fc1-dbd9e1cc2495;d27b7461-5471-488f-8545-2bae2b582d7b;ОДУ Средней Волги;Потр. ЭС Республики Марий Эл;ПВ;389;154e3551-5d6d-4d1e-b951-ae62c2af0f60;d27b7461-5471-488f-8545-2bae2b582d7b;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
ГЭС Нижнекамская ГЭС;РДУ Татарстана;H2415;ПВ;2415;97fd4aad-3afc-44b6-bd24-2fd38fc82958;120ae9f4-de43-4272-9088-b3ed72c6e891;ОДУ Средней Волги;НкГЭС Н.Б.;ПВ;238;987bb8a4-531a-4187-b8d4-44cb7044fb0a;120ae9f4-de43-4272-9088-b3ed72c6e891;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
ГЭС Нижнекамская ГЭС;РДУ Татарстана;H2414;ПВ;2414;f7642f3c-3e9c-40b3-b4b6-dea352eb9975;23713b28-d3b6-4310-b420-08a6cde7862b;ОДУ Средней Волги;НкГЭС В.Б.;ПВ;237;7e97b853-2855-4157-a386-618b82593d21;23713b28-d3b6-4310-b420-08a6cde7862b;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
ЭС Республики Марий Эл.;Нижегородское РДУ;H3129;ПВ;3129;e4e772c7-9ea6-4013-88d0-b4d767e3cf99;3d9ab992-fe18-425a-95bd-de70192d6ab2;ОДУ Средней Волги;Нагр. Йошкар-Олинской ТЭЦ-2;ПВ;178;80e96b8d-4267-42fd-96e2-55b33603bb28;90267604-f0a9-466f-a2d9-7b107f44fe22;Несоответсвие привязки в ИМ;False
АО Ульяновскэнерго;Нижегородское РДУ;H3218;ПВ;3218;6773918b-5e79-48db-8aff-e40a0d924537;abc2d6f7-88fe-4335-a64e-1270214e8115;ОДУ Средней Волги;ПТР терр. Южного района Нижегородского РДУ;ПВ;2231;bc5a5fb5-d7d1-4cd7-9ed7-759499b87b1a;abc2d6f7-88fe-4335-a64e-1270214e8115;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
РДУ Нижегородское;Нижегородское РДУ;H3586;ПВ;3586;e0cb216b-71ab-4fe6-b177-6f19469dc586;11cd36e0-fba8-46ab-bc75-363408e4941e;ОДУ Средней Волги;Потребление Центрального энергорайона;ПВ;1478;43451fdd-e3d0-4078-9357-58efa9831fdc;11cd36e0-fba8-46ab-bc75-363408e4941e;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
РДУ Нижегородское;Нижегородское РДУ;H3583;ПВ;3583;b4816048-73f6-4e65-8165-68ccbfc85f0b;91dcce1a-3eb0-4555-a67b-ef08a48e8f2d;ОДУ Средней Волги;Потребление Заречного энергорайона;ПВ;1476;36217aed-f72f-4a69-9a67-23b93a7a096e;91dcce1a-3eb0-4555-a67b-ef08a48e8f2d;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
РДУ Татарстана;РДУ Татарстана;H5307;ПВ;5307;86c44876-ea8f-4865-ba5e-b55a5ec03bf1;6c120888-c208-481a-82bc-a1cc5733df8d;ОДУ Средней Волги;Потребление Казанского э/р-на (НКЭР ТЭС);ПВ;775;040decb5-9bd5-4dce-9159-03683b2acd7e;6c120888-c208-481a-82bc-a1cc5733df8d;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
Терр Республика Татарстан без КЭР и НКЭР;РДУ Татарстана;H6843;ПВ;6843;92c26903-2d32-4f86-a203-4e0c15a09f35;e48c8613-8254-42ea-a7a0-2ba16445f4f7;ОДУ Средней Волги;Потребление территории ТЭС без КЭР и НКЭР;ПВ;1300;aa3fb673-ca67-47fc-a6b7-f01efd4211a1;e48c8613-8254-42ea-a7a0-2ba16445f4f7;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
Терр Нижнекамский энергорайон (Татарстан);РДУ Татарстана;H6747;ПВ;6747;29bb2640-8746-4000-97fd-12a39ecc6dd8;e4183ee7-69ab-465f-b085-8f8e40c15807;ОДУ Средней Волги;Потребление терр Нижнекамского энергорайона (НКЭР ТЭС);ПВ;1299;194dab0b-3f36-42ae-89e0-df92615db60d;e4183ee7-69ab-465f-b085-8f8e40c15807;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
ГРЭС Заинская ГРЭС;РДУ Татарстана;H3018;ПВ;3018;c310615a-cced-4ed2-b631-ce95b437aa6d;2399c8d8-fd45-4a8a-92a8-b146a3a9a0c9;ОДУ Средней Волги;Генер.ЗайГРЭС 4 БЛ;ПВ;823;8bfe310c-c1dd-4047-ad16-d01b27ebb04c;2399c8d8-fd45-4a8a-92a8-b146a3a9a0c9;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
ГРЭС Заинская ГРЭС;РДУ Татарстана;H3016;ПВ;3016;e0712822-cc6e-4884-8479-c04484e68680;e740b7bb-292f-4f69-9df0-9b0215d93901;ОДУ Средней Волги;Генер.ЗайГРЭС 3 БЛ;ПВ;822;08d60267-3a9f-43e2-87cf-728439598ea9;e740b7bb-292f-4f69-9df0-9b0215d93901;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
ГРЭС Заинская ГРЭС;РДУ Татарстана;H3020;ПВ;3020;270e30da-2d18-4ca5-ac16-861bdfeaa253;e415240e-b883-4be1-9745-1e1389130305;ОДУ Средней Волги;Генер.ЗайГРЭС 5 БЛ;ПВ;824;ec7ecba3-898e-4c6f-b478-765fa6a02d74;e415240e-b883-4be1-9745-1e1389130305;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
ГРЭС Заинская ГРЭС;РДУ Татарстана;H3028;ПВ;3028;2f538e6c-9712-418e-9642-d08c481c7eed;e15e474c-3645-4108-bc60-8d1507ecbd77;ОДУ Средней Волги;Генер.ЗайГРЭС 9 БЛ;ПВ;828;332ab0ba-3176-4c6a-88bd-33dff2e808ff;e15e474c-3645-4108-bc60-8d1507ecbd77;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
ГРЭС Заинская ГРЭС;РДУ Татарстана;H3030;ПВ;3030;006e19f7-0f1d-4c30-aae3-84450936a5a7;ce26292a-9cb5-4390-ae4d-b67c496a6f8f;ОДУ Средней Волги;Генер.ЗайГРЭС 10 БЛ;ПВ;829;4cbd31e3-b76f-4bdf-9f0b-b5ebe74c1fbc;ce26292a-9cb5-4390-ae4d-b67c496a6f8f;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
ГРЭС Заинская ГРЭС;РДУ Татарстана;H3022;ПВ;3022;5f023f3c-2c11-423f-8b34-de387311e308;4080aeef-e5d4-4e49-81fd-7ce6b7c106e0;ОДУ Средней Волги;Генер.ЗайГРЭС 6 БЛ;ПВ;825;0784e400-9fd4-435e-92c3-f641c1c097b9;4080aeef-e5d4-4e49-81fd-7ce6b7c106e0;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
ГРЭС Заинская ГРЭС;РДУ Татарстана;H3024;ПВ;3024;ef8386dd-0c46-4457-b243-719ed1239e9d;e13dafbd-d014-4d25-b449-d1345002fe2d;ОДУ Средней Волги;Генер.ЗайГРЭС 7 БЛ;ПВ;826;43bab9d3-c95a-4e51-be34-2316715de061;e13dafbd-d014-4d25-b449-d1345002fe2d;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
ГРЭС Заинская ГРЭС;РДУ Татарстана;H3032;ПВ;3032;942eeb97-6b82-4a54-9207-81642c536458;b09d929a-f3bf-4db8-b99c-d75ebd91cccd;ОДУ Средней Волги;Генер.ЗайГРЭС 11 БЛ;ПВ;830;4efb12cd-11b5-4fde-9570-156b55372972;b09d929a-f3bf-4db8-b99c-d75ebd91cccd;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
ГРЭС Заинская ГРЭС;РДУ Татарстана;H3026;ПВ;3026;bdf30fb4-bb44-4df2-a109-6e422b1a3094;ea442bad-f824-425e-9c1e-cdf2e7f30cd9;ОДУ Средней Волги;Генер.ЗайГРЭС 8 БЛ;ПВ;827;0a43f52c-7aaf-4c3b-bdab-8d003a82eb81;ea442bad-f824-425e-9c1e-cdf2e7f30cd9;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
ГРЭС Заинская ГРЭС;РДУ Татарстана;H3034;ПВ;3034;cf2bb4a0-955c-4c46-bbcd-5e6fb16adeb3;d75a498a-ea42-4a66-8e95-cb6866f92a80;ОДУ Средней Волги;Генер.ЗайГРЭС 12 БЛ;ПВ;831;77e5ada9-3633-4bac-9b8e-0f6c6b295948;d75a498a-ea42-4a66-8e95-cb6866f92a80;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
РДУ Татарстана;РДУ Татарстана;H5271;ПВ;5271;8fd103d0-ddfb-43c8-9baa-fd1468eb2492;a34e4ca8-a80b-46d0-8ef2-af83f6bdb95b;ОДУ Средней Волги;Нагр. Нижнекамской ТЭЦ-2;ПВ;547;dc8e5f41-b55d-4d3b-8faf-104b97d5c29a;a34e4ca8-a80b-46d0-8ef2-af83f6bdb95b;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
РДУ Татарстана;РДУ Татарстана;H5273;ПВ;5273;4f6b670a-88f2-4c8f-a9ea-3cc5a88d32b8;58cded16-5230-499a-8a01-fa2ef312acd7;ОДУ Средней Волги;Нагр. Набережно-Челнинской ТЭЦ;ПВ;548;2c84508f-fe99-4f0e-a8a8-69918ff93715;58cded16-5230-499a-8a01-fa2ef312acd7;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
РДУ Татарстана;РДУ Татарстана;H5269;ПВ;5269;218293a3-b3b4-4ea3-9133-36bb5d773af7;0996d74f-c4d6-4f2f-947a-580b6a677682;ОДУ Средней Волги;Нагр. Нижнекамской ТЭЦ-1;ПВ;546;225a1ead-0633-4016-b257-d69445214f94;0996d74f-c4d6-4f2f-947a-580b6a677682;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
РДУ Татарстана;РДУ Татарстана;H5264;ПВ;5264;71954540-33b3-458c-ab63-61012ac1e056;beadd4a0-5cec-4b7e-849b-d83f424e9be9;ОДУ Средней Волги;Нагр. Казанской ТЭЦ-1;ПВ;542;8ef295be-8aef-46ad-9e2c-a0e398f662e6;beadd4a0-5cec-4b7e-849b-d83f424e9be9;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
